Name,URL
Ray Quay,https://api.elsevier.com/content/author/author_id/7004071741
B Ramakrishna,https://api.elsevier.com/content/author/author_id/34873372900
Kannan Ramaswamy,https://api.elsevier.com/content/author/author_id/7103071410
T. Agami Reddy,https://api.elsevier.com/content/author/author_id/35476732700
Charles Redman,https://api.elsevier.com/content/author/author_id/21035589800
Erin Redman,https://api.elsevier.com/content/author/author_id/55646713400
Charles Reeves,https://api.elsevier.com/content/author/author_id/7005057642
Duke Reiter,
Patricia Reiter,https://api.elsevier.com/content/author/author_id/15846758700
Timothy Richards,https://api.elsevier.com/content/author/author_id/7201873433
Jennifer Richter,https://api.elsevier.com/content/author/author_id/56535872900
Bruce Rittmann,https://api.elsevier.com/content/author/author_id/7102480077
Sandra Rodegher,https://api.elsevier.com/content/author/author_id/56201378500
Brad Rogers,https://api.elsevier.com/content/author/author_id/23095238100
Mark Roseland,https://api.elsevier.com/content/author/author_id/6602286630
Heather Ross,https://api.elsevier.com/content/author/author_id/55681118400
Helen Rowe,https://api.elsevier.com/content/author/author_id/35741719800
Benjamin Ruddell,https://api.elsevier.com/content/author/author_id/24773935900
Troy Rule,https://api.elsevier.com/content/author/author_id/36476551600
John Sabo,https://api.elsevier.com/content/author/author_id/7004596144
David Sailor,https://api.elsevier.com/content/author/author_id/7003306487
Osvaldo Sala,https://api.elsevier.com/content/author/author_id/7004529467
Francisco Salamanca Palou,https://api.elsevier.com/content/author/author_id/57213820170
Deborah Salon,https://api.elsevier.com/content/author/author_id/6508295899
David Sampson,https://api.elsevier.com/content/author/author_id/7103073866
Todd Sandrin,https://api.elsevier.com/content/author/author_id/6507260781
Marco Saraniti,https://api.elsevier.com/content/author/author_id/6604045825
Bruno Sarda,
Daniel Sarewitz,https://api.elsevier.com/content/author/author_id/6603352280
Peter Schlosser,https://api.elsevier.com/content/author/author_id/7006972207
Troy Schmitz,https://api.elsevier.com/content/author/author_id/7005160960
Matthew Scholz,https://api.elsevier.com/content/author/author_id/50761475600
Michael Schoon,https://api.elsevier.com/content/author/author_id/14046157200
Roseanne Schuster,https://api.elsevier.com/content/author/author_id/57125576400
Thomas Seager,https://api.elsevier.com/content/author/author_id/6602645410
Jorge Sefair,https://api.elsevier.com/content/author/author_id/14025145900
Cynthia Selin,https://api.elsevier.com/content/author/author_id/10640313800
Nancy Selover,https://api.elsevier.com/content/author/author_id/8303188100
Steven Semken,https://api.elsevier.com/content/author/author_id/8401262800
Jesse Senko,https://api.elsevier.com/content/author/author_id/35726937800
Xin Wei Sha,https://api.elsevier.com/content/author/author_id/36130451300
Stephen Shaffer,https://api.elsevier.com/content/author/author_id/56129205400
R Shangraw,https://api.elsevier.com/content/author/author_id/7006128977
Glenn Sheriff,https://api.elsevier.com/content/author/author_id/23036760000
Everett Shock,https://api.elsevier.com/content/author/author_id/7007151164
Milan Shrestha,https://api.elsevier.com/content/author/author_id/56884125500
Shade Shutters,https://api.elsevier.com/content/author/author_id/10139501300
Iveta Silova,https://api.elsevier.com/content/author/author_id/22939240000
Michael Simeone,https://api.elsevier.com/content/author/author_id/55588247700
Anne Simmons-Benton,
Andrew Smith,https://api.elsevier.com/content/author/author_id/36062762800
David Smith,https://api.elsevier.com/content/author/author_id/35265144200
Kerry Smith,https://api.elsevier.com/content/author/author_id/7401798690
Andreas Spanias,https://api.elsevier.com/content/author/author_id/7006177932
Susan Spierre Clark,https://api.elsevier.com/content/author/author_id/56517453600
Kyle Squires,https://api.elsevier.com/content/author/author_id/7005811619
Dimitrios Stampoulis,https://api.elsevier.com/content/author/author_id/35741822600
Jan Stanley,https://api.elsevier.com/content/author/author_id/6505645312
Ellen Stechel,https://api.elsevier.com/content/author/author_id/6602086194
Kelly Steele,https://api.elsevier.com/content/author/author_id/7103327706
George Stephanopoulos,https://api.elsevier.com/content/author/author_id/7102499911
Beckett Sterner,https://api.elsevier.com/content/author/author_id/22958958600
Justin Stritch,https://api.elsevier.com/content/author/author_id/55372042500
Juliet Stromberg,https://api.elsevier.com/content/author/author_id/35612941300
Deborah Strumsky,https://api.elsevier.com/content/author/author_id/6507932455
Jean Stutz,https://api.elsevier.com/content/author/author_id/7004664608
Brian Sullivan,https://api.elsevier.com/content/author/author_id/7201481702
Mary Sully de Luque,https://api.elsevier.com/content/author/author_id/55667505600
Percy Summers,https://api.elsevier.com/content/author/author_id/7103106640
Tod Swanson,https://api.elsevier.com/content/author/author_id/26036607100
Ken Sweat,https://api.elsevier.com/content/author/author_id/36442069700
Violet Syrotiuk,https://api.elsevier.com/content/author/author_id/6603587729
John Takamura,https://api.elsevier.com/content/author/author_id/56110646700
Meng Tao,https://api.elsevier.com/content/author/author_id/7103288405
Philip Tarrant,https://api.elsevier.com/content/author/author_id/26322099500
Luke Tate,
Thomas Taylor,https://api.elsevier.com/content/author/author_id/57199303297
Colin Tetreault,
Heather Throop,https://api.elsevier.com/content/author/author_id/6602197520
Crispin Tickell,https://api.elsevier.com/content/author/author_id/6602859028
Dallen Timothy,https://api.elsevier.com/content/author/author_id/7003464364
Hava Tirosh-Samuelson,https://api.elsevier.com/content/author/author_id/14322784600
Daoqin Tong,https://api.elsevier.com/content/author/author_id/16680309200
Cesar Torres,https://api.elsevier.com/content/author/author_id/55793189473
Sarah Tracy,https://api.elsevier.com/content/author/author_id/15081662300
Mai Trinh,https://api.elsevier.com/content/author/author_id/56941604900
Kong-Thon Tsen,https://api.elsevier.com/content/author/author_id/7005499036
Rebecca Tsosie,https://api.elsevier.com/content/author/author_id/6506257288
Billie Turner,https://api.elsevier.com/content/author/author_id/7401858700
Tim Tyrrell,https://api.elsevier.com/content/author/author_id/7004187452
Sander van der Leeuw,https://api.elsevier.com/content/author/author_id/6508004334
Mark van Schilfgaarde,https://api.elsevier.com/content/author/author_id/7003420136
Jennifer Vanos,https://api.elsevier.com/content/author/author_id/35604920700
Dragica Vasileska,https://api.elsevier.com/content/author/author_id/35406194500
Willem Vermaas,https://api.elsevier.com/content/author/author_id/7005345187
Vijay Vittal,https://api.elsevier.com/content/author/author_id/7005746413
Juliann Vitullo,https://api.elsevier.com/content/author/author_id/35520449400
Enrique Vivoni,https://api.elsevier.com/content/author/author_id/6603256951
Christine Vogt,https://api.elsevier.com/content/author/author_id/7102423333
Zhihua Wang,https://api.elsevier.com/content/author/author_id/55000510700
Karen Watanabe,https://api.elsevier.com/content/author/author_id/7406700338
Andrew Webber,https://api.elsevier.com/content/author/author_id/7006933123
Douglas Webster,https://api.elsevier.com/content/author/author_id/7201998446
Andrea Weinberg,https://api.elsevier.com/content/author/author_id/24463229800
Taylor Weiss,https://api.elsevier.com/content/author/author_id/36191498400
Eric Welch,https://api.elsevier.com/content/author/author_id/7006579470
Elizabeth Wentz,https://api.elsevier.com/content/author/author_id/6701682205
Paul Westerhoff,https://api.elsevier.com/content/author/author_id/7004688700
Jameson Wetmore,https://api.elsevier.com/content/author/author_id/16023313000
Christopher Wharton,https://api.elsevier.com/content/author/author_id/7004325323
Dave White,https://api.elsevier.com/content/author/author_id/55339874000
Philip White,https://api.elsevier.com/content/author/author_id/7404090046
Arnim Wiek,https://api.elsevier.com/content/author/author_id/8583970000
Lauren Withycombe Keeler,https://api.elsevier.com/content/author/author_id/55554038200
Neal Woodbury,https://api.elsevier.com/content/author/author_id/7006774990
Marek Wosinski,https://api.elsevier.com/content/author/author_id/6507649931
Allen Wright,https://api.elsevier.com/content/author/author_id/15133590200
Jianguo Wu,https://api.elsevier.com/content/author/author_id/54080586800
Amber Wutich,https://api.elsevier.com/content/author/author_id/23981822300
Tianfang Xu,https://api.elsevier.com/content/author/author_id/55674467400
Abigail York,https://api.elsevier.com/content/author/author_id/8639695600
Hongbin Yu,https://api.elsevier.com/content/author/author_id/35772995100
Alaina Zanin,https://api.elsevier.com/content/author/author_id/57162955100
Claudia Zapata,https://api.elsevier.com/content/author/author_id/7004780572
Yong Hang Zhang,https://api.elsevier.com/content/author/author_id/36072041800
